"pid","week","group","subgroup","gender","intervention","last_intervention","bilateral_communication_count","quiz_count","booklet_count","arena_count","chat_count","forum_count","playground_count","bilateral_communication_active_days","quiz_active_days","booklet_active_days","arena_active_days","chat_active_days","forum_active_days","playground_active_days","active_days","event_count","bilat_count_bool","quiz_count_bool","booklet_count_bool","arena_count_bool","chat_count_bool","forum_count_bool","playground_count_bool","event_count_bool"
236,4,"B","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
115,1,"C","f","f","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
262,14,"C","m","m","None","personal/unspecific",1,67,0,33,0,1,21,1,5,0,1,0,1,8,8,123,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE,TRUE
94,12,"C","m","m","personal/unspecific","personal/unspecific",0,0,1,5,0,0,2,0,0,1,1,0,0,1,2,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
433,13,"A","m","m","None","impersonal/specific",0,2,2,0,0,0,7,0,1,1,0,0,0,3,4,11,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
178,7,"A","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
113,9,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
317,1,"B","m","m","None","None",0,1,2,2,0,0,1,0,1,1,1,0,0,1,2,6,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
462,14,"C","f","f","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
66,3,"B","m","m","None","personal/unspecific",1,2,1,57,0,0,8,1,1,1,3,0,0,3,5,69,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
436,13,"C","m","m","None","personal/unspecific",0,0,0,2,0,0,0,0,0,0,1,0,0,0,1,2,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
278,6,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
195,10,"B","f","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
108,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,7,0,0,0,0,0,0,2,2,7,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
88,1,"C","m","f","None","None",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
8,1,"C","f","f","None","None",0,2,1,13,0,0,0,0,2,1,2,0,0,0,3,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
396,10,"A","m","f","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
80,12,"C","f","m","personal/unspecific","personal/unspecific",0,14,2,0,0,0,0,0,2,1,0,0,0,0,2,16,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
98,10,"A","f","f","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
87,10,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207,13,"B","m","m","None","impersonal/specific",0,2,1,2,0,0,14,0,1,1,1,0,0,3,3,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
225,4,"A","m","m","personal/unspecific","personal/unspecific",1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
414,8,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
347,7,"B","m","f","None","personal/specific",0,0,1,0,0,0,5,0,0,1,0,0,0,3,3,6,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
286,1,"B","m","f","None","None",0,0,2,0,0,0,8,0,0,1,0,0,0,1,2,10,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
261,5,"C","f","f","None","impersonal/specific",0,0,1,9,0,0,0,0,0,1,2,0,0,0,3,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
369,3,"A","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
123,8,"C","f","m","None","impersonal/specific",0,2,1,2,0,0,7,0,1,1,1,0,0,3,3,12,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
300,13,"C","m","m","None","personal/unspecific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
443,3,"B","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
132,2,"B","m","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
242,13,"A","m","f","None","impersonal/specific",0,0,2,3,0,0,0,0,0,1,1,0,0,0,1,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
271,2,"C","f","m","None","None",1,1,1,49,0,0,9,1,1,1,3,0,0,3,3,61,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
356,7,"A","m","f","impersonal/specific","impersonal/specific",0,0,1,17,0,0,1,0,0,1,2,0,0,1,3,19,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
222,0,"C","f","m","None","None",0,1,1,0,0,0,4,0,1,1,0,0,0,1,3,6,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
11,9,"C","m","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
152,6,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,1,0,0,3,0,0,1,1,0,0,2,2,5,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
60,1,"A","m","m","personal/specific","personal/specific",0,0,1,13,0,0,0,0,0,1,1,0,0,0,2,14,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
186,10,"B","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
111,10,"A","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375,2,"C","f","f","None","None",0,0,1,40,0,0,6,0,0,1,3,0,0,2,4,47,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
333,12,"C","f","m","personal/unspecific","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
208,0,"B","m","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
73,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,1,12,0,0,0,0,0,1,1,0,0,0,2,13,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
124,6,"A","m","m","None","personal/unspecific",0,0,2,0,0,0,0,0,0,2,0,0,0,0,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
279,13,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
226,14,"C","m","m","None","personal/unspecific",2,14,0,36,0,0,3,2,2,0,2,0,0,1,3,55,TRUE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
178,14,"A","m","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
234,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
223,5,"B","m","m","personal/specific","personal/specific",1,0,1,0,0,0,1,1,0,1,0,0,0,1,3,3,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
44,1,"A","f","m","personal/specific","personal/specific",0,1,2,0,0,0,0,0,1,1,0,0,0,0,2,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
414,2,"A","f","m","None","personal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
341,7,"C","f","f","None","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
313,7,"A","m","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
219,12,"B","f","f","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
289,10,"B","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
12,14,"A","f","m","None","impersonal/specific",0,0,0,67,0,0,0,0,0,0,4,0,0,0,4,67,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
448,11,"A","m","m","None","impersonal/specific",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
246,7,"C","m","m","None","impersonal/specific",0,3,1,43,0,0,0,0,1,1,2,0,0,0,2,47,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
57,0,"A","f","m","None","None",0,1,1,0,0,0,12,0,1,1,0,0,0,3,4,14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
88,6,"C","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
64,13,"C","f","m","None","personal/unspecific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
354,11,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207,11,"B","m","m","impersonal/specific","impersonal/specific",0,2,1,2,0,0,16,0,1,1,1,0,0,6,6,21,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
339,8,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
172,4,"A","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
440,8,"B","f","m","impersonal/specific","impersonal/specific",0,2,1,0,0,0,0,0,1,1,0,0,0,0,1,3,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
244,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
17,11,"C","f","f","None","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
279,11,"A","f","m","None","impersonal/specific",0,2,1,16,0,0,10,0,1,1,2,0,0,3,3,29,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
236,1,"B","f","m","None","None",0,0,2,18,0,0,2,0,0,1,1,0,0,1,2,22,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
305,0,"B","f","f","None","None",0,0,1,0,1,0,2,0,0,1,0,1,0,1,3,4,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE,TRUE
226,2,"C","m","m","None","None",1,0,1,5,0,0,0,1,0,1,1,0,0,0,2,7,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
223,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
81,11,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,8,0,0,1,0,0,0,4,4,9,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
58,9,"C","f","m","personal/specific","personal/specific",1,0,0,0,0,0,2,1,0,0,0,0,0,1,1,3,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
222,5,"C","f","m","None","impersonal/specific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
50,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
20,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
39,5,"A","m","f","None","personal/unspecific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
73,2,"B","f","m","personal/unspecific","personal/unspecific",0,0,1,6,0,0,3,0,0,1,1,0,0,1,3,10,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
301,11,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
215,7,"C","m","m","None","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
58,0,"C","f","m","None","None",0,1,1,0,0,0,3,0,1,1,0,0,0,2,3,5,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
43,7,"C","f","m","None","impersonal/specific",0,0,1,0,0,0,12,0,0,1,0,0,0,3,4,13,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
257,6,"C","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
223,7,"B","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
460,14,"A","f","m","None","impersonal/specific",0,5,0,0,0,0,0,0,1,0,0,0,0,0,1,5,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
109,1,"C","m","m","None","None",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
215,11,"C","m","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
73,7,"B","f","m","None","personal/specific",0,0,1,0,0,0,3,0,0,1,0,0,0,1,2,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
178,4,"A","m","f","personal/unspecific","personal/unspecific",0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,2,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
23,6,"A","f","f","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
43,3,"C","f","m","impersonal/specific","impersonal/specific",1,0,1,20,0,0,12,1,0,1,1,0,0,2,4,34,TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
355,10,"A","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
258,4,"A","f","m","personal/unspecific","personal/unspecific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
77,8,"C","m","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
375,13,"C","f","f","None","personal/unspecific",0,7,0,8,0,0,0,0,3,0,1,0,0,0,3,15,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
0,10,"C","f","m","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
266,12,"A","m","f","None","impersonal/specific",0,5,1,9,0,0,1,0,2,1,2,0,0,1,3,16,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
112,5,"A","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
379,8,"A","f","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
445,0,"A","m","m","None","None",0,0,1,0,0,0,6,0,0,1,0,0,0,2,2,7,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
377,6,"A","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
153,0,"B","m","m","None","None",0,1,1,2,0,0,14,0,1,1,1,0,0,7,7,18,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
210,11,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,2,0,0,1,0,0,0,1,2,3,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
120,9,"C","m","m","personal/specific","personal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
119,5,"A","f","m","None","personal/unspecific",0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE
113,11,"A","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
295,14,"A","f","f","None","impersonal/specific",0,23,0,0,0,0,21,0,3,0,0,0,0,8,8,44,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
19,13,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,11,0,0,0,0,0,0,1,1,11,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
227,7,"B","m","m","None","personal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
33,3,"B","f","m","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
168,1,"A","m","m","personal/specific","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
281,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
370,8,"B","m","f","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
44,14,"A","f","m","None","impersonal/specific",0,31,0,55,0,0,12,0,6,0,3,0,0,4,6,98,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE
271,3,"C","f","m","impersonal/specific","impersonal/specific",1,5,1,7,13,0,20,1,1,1,1,1,0,5,5,47,TRUE,TRUE,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE
220,3,"C","f","f","impersonal/specific","impersonal/specific",0,7,1,10,0,0,1,0,1,1,2,0,0,1,3,19,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
396,0,"A","m","f","None","None",0,0,1,0,0,0,10,0,0,1,0,0,0,3,4,11,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
320,3,"C","f","f","impersonal/specific","impersonal/specific",0,0,1,15,0,0,1,0,0,1,1,0,0,1,2,17,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
199,8,"A","m","m","None","impersonal/specific",0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
299,0,"B","f","f","None","None",0,2,1,0,0,0,18,0,2,1,0,0,0,2,3,21,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
124,1,"A","m","m","personal/specific","personal/specific",0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
60,3,"A","m","m","None","personal/specific",0,0,1,26,0,0,1,0,0,1,1,0,0,1,3,28,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
83,8,"B","f","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
261,13,"C","f","f","None","personal/unspecific",0,15,2,0,0,0,10,0,1,1,0,0,0,1,2,27,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
373,6,"A","f","f","None","personal/unspecific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
227,13,"B","m","m","None","impersonal/specific",0,5,1,0,0,0,4,0,1,1,0,0,0,2,2,10,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
373,10,"A","f","f","impersonal/specific","impersonal/specific",0,0,1,7,0,0,0,0,0,1,1,0,0,0,2,8,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE
110,9,"A","f","m","None","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
207,7,"B","m","m","None","personal/specific",0,7,1,0,0,0,6,0,1,1,0,0,0,3,4,14,FALSE,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
69,6,"B","m","f","None","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
393,3,"C","f","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,1,0,0,1,0,0,0,1,2,2,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
177,3,"C","m","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
362,14,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,3,0,0,0,0,0,0,1,1,3,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE
90,7,"A","m","m","impersonal/specific","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
154,5,"C","m","m","None","impersonal/specific",0,0,1,11,0,0,3,0,0,1,1,0,0,1,3,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
85,11,"B","m","m","impersonal/specific","impersonal/specific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
246,2,"C","m","m","None","None",0,4,1,67,0,0,3,0,1,1,2,0,0,2,3,75,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
325,1,"B","f","m","None","None",1,0,2,0,0,0,6,1,0,1,0,0,0,1,2,9,TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
403,9,"B","f","f","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
334,13,"C","f","m","None","personal/unspecific",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE
57,13,"A","f","m","None","impersonal/specific",0,0,2,0,0,0,2,0,0,1,0,0,0,1,1,4,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,TRUE
26,4,"C","m","m","None","impersonal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
121,6,"A","m","m","None","personal/unspecific",0,0,1,13,0,0,1,0,0,1,1,0,0,1,2,15,FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
311,5,"B","f","m","personal/specific","personal/specific",0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,TRUE
